r,phi,final,flat,deflection,,phi_gr,,,,
"24,4","0,715585","0,909627","0,972769","0,0631422",,"0,1441617442",,,,
"24,4","0,733038","0,933995","0,994699","0,0607037",,"0,1441617442",,,,
"24,4","0,750492","0,958137","1,01652","0,0583781",,"0,1441617442",,,,
"24,4","0,767945","0,98206","1,03822","0,056158",,"0,1441617442",,,,
"24,4","0,785398","1,00577","1,05981","0,0540366",,"0,1441617442",,,,
"24,4","0,802851","1,02927","1,08128","0,0520078",,"0,1441617442",,,,
"24,4","0,820305","1,05257","1,10263","0,0500658",,"0,1441617442",,,,
"24,4","0,837758","1,07566","1,12387","0,0482056",,"0,1441617442",,,,
"24,4","0,855211","1,09857","1,14499","0,0464225",,"0,1441617442",,,,
"24,4","0,872665","1,12128","1,16599","0,0447121",,"0,1441617442",,,,
"24,4","0,890118","1,1438","1,18687","0,0430705",,"0,1441617442",,,,
"24,4","0,907571","1,16614","1,20764","0,041494",,"0,1441617442",,,,
"24,4","0,925025","1,1883","1,22828","0,0399792",,"0,1441617442",,,,
"24,4","0,942478","1,21028","1,24881","0,0385229",,"0,1441617442",,,,
"24,4","0,959931","1,23209","1,26921","0,0371223",,"0,1441617442",,,,
"24,4","0,977384","1,25372","1,2895","0,0357746",,"0,1441617442",,,,
"24,4","0,994838","1,27518","1,30966","0,0344772",,"0,1441617442",,,,
"24,4","1,01229","1,29648","1,32971","0,033228",,"0,1441617442",,,,
"24,4","1,02974","1,31761","1,34963","0,0320245",,"0,1441617442",,,,
"24,4","1,0472","1,33857","1,36944","0,0308648",,"0,1441617442",,,,
"24,4","1,06465","1,35938","1,38912","0,029747",,"0,1441617442",,,,
"24,4","1,0821","1,38002","1,40869","0,0286693",,"0,1441617442",,,,
"24,4","1,09956","1,40051","1,42814","0,0276298",,"0,1441617442",,,,
"24,4","1,11701","1,42084","1,44747","0,0266271",,"0,1441617442",,,,
"24,4","1,13446","1,44102","1,46668","0,0256596",,"0,1441617442",,,,
"24,4","1,15192","1,46105","1,48578","0,0247259",,"0,1441617442",,,,
"24,4","1,16937","1,48093","1,50476","0,0238246",,"0,1441617442",,,,
"24,4","1,18682","1,50066","1,52362","0,0229546",,"0,1441617442",,,,
"24,4","1,20428","1,52025","1,54236","0,0221144",,"0,1441617442",,,,
"24,4","1,22173","1,53969","1,56099","0,0213031",,"0,1441617442",,,,
"24,4","1,23918","1,55899","1,57951","0,0205195",,"0,1441617442",,,,
"24,4","1,25664","1,57815","1,59791","0,0197627",,"0,1441617442",,,,
"24,4","1,27409","1,59717","1,6162","0,0190315",,"0,1441617442",,,,
"24,4","1,29154","1,61605","1,63437","0,0183251",,"0,1441617442",,,,
